x_coord,y_coord,z_coord,HDBSCAN_cluster,stage,stage_category,health_status
-14.52525,16.601398,5.1844935,2,F1,Healthy,Healthy
-20.42479,16.244686,3.3268404,2,F1,Healthy,Healthy
-16.879408,-5.2229466,-8.15454,2,F1,Healthy,Healthy
-22.72607,1.2352314,-13.258912,2,F1,Healthy,Healthy
-13.582723,2.3249311,-7.5858235,2,F1,Healthy,Healthy
-9.6155405,0.6893893,-2.805644,2,F1,Healthy,Healthy
-14.325964,-6.9872594,-12.745024,2,F1,Healthy,Healthy
-12.655419,5.1012855,-18.944431,2,F1,Healthy,Healthy
-19.811743,3.6453032,5.8097,2,F1,Healthy,Healthy
-9.239323,-6.5710797,-10.882854,2,F1,Healthy,Healthy
-12.654548,-10.014488,-10.991885,2,F1,Healthy,Healthy
-10.353802,17.690155,-2.930971,2,F1,Healthy,Healthy
-19.605354,10.138347,12.682234,2,F1,Healthy,Healthy
-5.235149,-6.2089286,-18.84635,2,F1,Healthy,Healthy
-16.537058,9.868313,-5.90567,2,F1,Healthy,Healthy
-13.244201,4.2839727,-4.1122155,2,F1,Healthy,Healthy
-7.5111647,6.4901743,1.8378248,2,F1,Healthy,Healthy
-2.5674617,11.337349,13.230809,2,F1,Healthy,Healthy
-7.397604,-5.400068,-12.263485,2,F1,Healthy,Healthy
-8.8688965,-13.374803,-10.501953,2,F1,Healthy,Healthy
-5.252992,-13.125431,-16.547962,2,F1,Healthy,Healthy
-22.111082,4.8383074,-1.6752033,2,F1,Healthy,Healthy
-12.930419,-5.552811,-20.100613,2,F1,Healthy,Healthy
-14.350039,1.4416869,-6.082961,2,F1,Healthy,Healthy
-11.729466,3.4962528,-3.1712325,2,F1,Healthy,Healthy
4.932366,8.913407,-5.8669376,2,F1,Healthy,Healthy
-1.439675,-0.72231615,-20.760504,2,F1,Healthy,Healthy
-14.508714,-5.031601,-12.573668,2,F1,Healthy,Healthy
-16.41809,5.741365,17.146309,2,F1,Healthy,Healthy
-7.6146097,8.65987,4.8164062,2,F1,Healthy,Healthy
-5.911545,-9.730735,-17.063152,2,F1,Healthy,Healthy
-19.335455,2.9930604,11.957485,2,F1,Healthy,Healthy
-16.483662,11.348135,-2.3281946,2,F1,Healthy,Healthy
-4.0766487,-1.421613,-15.402164,2,F1,Healthy,Healthy
-14.999906,16.415659,2.2885575,2,F1,Healthy,Healthy
-8.351089,21.855556,4.302054,2,F1,Healthy,Healthy
-21.56437,4.5146565,10.907358,2,F1,Healthy,Healthy
-7.898764,8.087499,-11.236915,2,F1,Healthy,Healthy
-14.9921,6.230481,9.640652,2,F1,Healthy,Healthy
-16.461033,-3.6789193,14.215257,2,F1,Healthy,Healthy
-19.845953,3.1705155,7.711013,2,F1,Healthy,Healthy
-4.150711,-2.7613513,-19.552343,2,F1,Healthy,Healthy
-11.4943,19.766468,4.0057683,2,F1,Healthy,Healthy
-14.608078,-7.875669,-15.086633,2,F1,Healthy,Healthy
-14.007179,-0.6337615,14.436326,2,F1,Healthy,Healthy
-17.077873,6.719968,7.732663,2,F1,Healthy,Healthy
-16.323133,9.939736,-4.8408093,2,F1,Healthy,Healthy
-10.708256,-1.4988774,10.655368,2,F1,Healthy,Healthy
-6.550873,-8.944786,-12.414633,2,F1,Healthy,Healthy
-13.693449,0.040652722,18.432272,2,F1,Healthy,Healthy
-10.219992,6.428981,-7.5992517,2,F1,Healthy,Healthy
-8.016636,8.637725,7.297016,2,F1,Healthy,Healthy
-18.99606,11.782377,-4.9393864,2,F1,Healthy,Healthy
-24.68575,8.646972,5.619731,2,F1,Healthy,Healthy
-8.61728,5.912188,-10.257575,2,F1,Healthy,Healthy
-12.857029,10.292988,7.3870735,2,F1,Healthy,Healthy
-11.621956,11.764044,13.987769,2,F1,Healthy,Healthy
-13.776032,6.379217,-11.48092,2,F1,Healthy,Healthy
-6.9242535,-11.855157,-11.757639,2,F1,Healthy,Healthy
-16.09364,6.097705,2.3279977,2,F1,Healthy,Healthy
-0.420394,15.868765,3.1674643,2,F1,Healthy,Healthy
-17.048412,3.658302,15.477873,2,F1,Healthy,Healthy
-18.641005,6.5494127,10.179907,2,F1,Healthy,Healthy
-19.817196,8.983306,11.898007,2,F1,Healthy,Healthy
-18.985464,15.56236,1.4296203,2,F1,Healthy,Healthy
-13.804388,3.7994788,16.24309,2,F1,Healthy,Healthy
-14.734635,10.142978,7.4931183,2,F1,Healthy,Healthy
-7.1697717,-5.584861,-12.417837,2,F1,Healthy,Healthy
-11.712433,5.655789,-4.0187182,2,F1,Healthy,Healthy
-10.127123,-7.337481,-11.365384,2,F1,Healthy,Healthy
-16.47091,-5.0036883,-16.916388,2,F1,Healthy,Healthy
-16.44965,9.450573,13.750551,2,F1,Healthy,Healthy
-3.3309488,14.302007,9.521276,2,F1,Healthy,Healthy
-14.884203,-0.49125275,-12.356212,2,F1,Healthy,Healthy
-6.4885483,-4.6541305,-19.157787,2,F1,Healthy,Healthy
-11.898865,9.569453,-10.798019,2,F1,Healthy,Healthy
-13.838121,1.5656841,13.993878,2,F1,Healthy,Healthy
-9.348478,13.258189,6.864697,2,F1,Healthy,Healthy
-5.244476,-11.302273,-15.066562,2,F1,Healthy,Healthy
-9.196397,12.094507,-7.727174,2,F1,Healthy,Healthy
-16.685719,-2.263411,-11.814844,2,F1,Healthy,Healthy
-11.110004,2.776029,-3.990823,2,F1,Healthy,Healthy
-19.326044,10.807302,-11.195235,2,F1,Healthy,Healthy
-16.219843,2.3331292,-0.3363467,2,F1,Healthy,Healthy
-6.200639,1.4088706,17.171492,2,F1,Healthy,Healthy
-11.078557,11.358032,11.270936,2,F1,Healthy,Healthy
9.586886,14.487483,2.9713995,2,F1,Healthy,Healthy
-12.957204,14.840551,2.5532136,2,F1,Healthy,Healthy
-17.99178,7.4695406,5.454886,2,F1,Healthy,Healthy
-8.71379,-9.392652,-14.04791,2,F1,Healthy,Healthy
-17.176586,-0.97389543,3.8993876,2,F1,Healthy,Healthy
-11.732095,6.48299,-11.82505,2,F1,Healthy,Healthy
-8.660241,-15.17154,-14.846697,2,F1,Healthy,Healthy
-3.4357924,-0.8356353,11.733028,2,F1,Healthy,Healthy
-10.72552,-12.2958,11.47767,2,F1,Healthy,Healthy
-2.9727437,14.2483425,9.197462,2,F1,Healthy,Healthy
-11.296328,5.755951,-4.094525,2,F1,Healthy,Healthy
-14.77614,-7.8574843,-14.626684,2,F1,Healthy,Healthy
-14.183706,4.901133,16.37896,2,F1,Healthy,Healthy
-10.056291,-12.907804,-13.000958,2,F1,Healthy,Healthy
-7.0508895,12.707466,-3.415648,2,F1,Healthy,Healthy
-13.373647,9.4607115,-1.5555828,2,F1,Healthy,Healthy
-19.903261,12.807137,-10.430179,2,F1,Healthy,Healthy
-15.173702,6.3369207,8.862791,2,F1,Healthy,Healthy
-9.655883,3.9882522,-11.632898,2,F1,Healthy,Healthy
-8.200913,-10.035241,-11.194832,2,F1,Healthy,Healthy
-8.00779,3.018128,19.193916,2,F1,Healthy,Healthy
-7.285192,15.257288,12.614628,2,F1,Healthy,Healthy
-12.877806,-9.125378,-15.33992,2,F1,Healthy,Healthy
-20.898663,4.862651,-11.537994,2,F1,Healthy,Healthy
-15.025853,1.3671576,-6.532303,2,F1,Healthy,Healthy
-11.371535,0.9982404,-14.171888,2,F1,Healthy,Healthy
-18.587135,-1.1504738,-4.3300886,2,F1,Healthy,Healthy
-8.249774,-10.698488,-15.582845,2,F1,Healthy,Healthy
-13.563729,5.604342,-6.6935616,2,F1,Healthy,Healthy
-17.530363,-6.227103,12.486308,2,F1,Healthy,Healthy
-9.860733,3.5545626,-20.204569,2,F1,Healthy,Healthy
-11.40145,-2.6888242,-12.109705,2,F1,Healthy,Healthy
-13.413129,5.6919503,-6.4764624,2,F1,Healthy,Healthy
-10.82623,-5.9526353,-17.779795,2,F1,Healthy,Healthy
-8.369802,-13.660712,-15.830329,2,F1,Healthy,Healthy
-11.703021,2.9789567,-18.922197,2,F1,Healthy,Healthy
-13.302934,-3.994409,-17.92542,2,F1,Healthy,Healthy
-7.9486384,22.438467,5.7142186,2,F1,Healthy,Healthy
-18.616522,13.976108,6.1177197,2,F1,Healthy,Healthy
-8.915455,-16.900904,-15.546928,2,F1,Healthy,Healthy
-16.096834,1.8188148,-7.6874123,2,F1,Healthy,Healthy
-18.198832,10.356757,13.345122,2,F1,Healthy,Healthy
-19.43268,12.478326,6.6055827,2,F1,Healthy,Healthy
-9.216292,-16.687279,-15.680503,2,F1,Healthy,Healthy
-15.714335,9.285779,-2.4070878,2,F1,Healthy,Healthy
-8.054355,20.698627,-1.5900095,2,F1,Healthy,Healthy
-5.112128,-10.488437,-18.420366,2,F1,Healthy,Healthy
-9.001461,-3.5383642,13.054955,2,F1,Healthy,Healthy
-10.911056,13.223358,12.901279,2,F1,Healthy,Healthy
-17.75386,-3.4516108,13.279866,2,F1,Healthy,Healthy
-9.295632,-15.279211,-14.588992,2,F1,Healthy,Healthy
-17.402525,17.224771,4.502302,2,F1,Healthy,Healthy
-23.452505,7.238636,-3.7147517,2,F1,Healthy,Healthy
-22.865509,1.3997844,-3.918139,2,F1,Healthy,Healthy
-7.0966244,1.0943189,13.977562,2,F1,Healthy,Healthy
-1.5953791,-4.448124,-20.067022,2,F1,Healthy,Healthy
-14.306258,-9.754547,-14.904154,2,F1,Healthy,Healthy
-2.1462595,18.840256,1.7307745,2,F1,Healthy,Healthy
-11.020166,-10.053809,-16.636707,2,F1,Healthy,Healthy
-18.631056,6.4291825,10.205504,2,F1,Healthy,Healthy
-5.34437,-9.609022,-16.423056,2,F1,Healthy,Healthy
-10.935775,4.7798934,-4.2338405,2,F1,Healthy,Healthy
-8.220183,1.6660895,13.044146,2,F1,Healthy,Healthy
-9.8212805,-9.510847,-13.369535,2,F1,Healthy,Healthy
-10.137557,-15.162625,-13.670614,2,F1,Healthy,Healthy
-10.6275425,0.39519003,9.81672,2,F1,Healthy,Healthy
-22.802334,2.456449,-3.9498267,2,F1,Healthy,Healthy
-2.88884,-1.9131964,-18.283571,2,F1,Healthy,Healthy
-1.2128216,-1.194839,-20.870483,2,F1,Healthy,Healthy
-13.852012,11.153489,14.430793,2,F1,Healthy,Healthy
-8.440604,11.943895,-3.3585315,2,F1,Healthy,Healthy
-2.0432792,-2.5632997,-20.482899,2,F1,Healthy,Healthy
-20.594349,13.39066,1.1485957,2,F1,Healthy,Healthy
-18.837416,10.7054825,-10.590425,2,F1,Healthy,Healthy
-5.7252407,15.84452,7.7106943,2,F1,Healthy,Healthy
1.1672616,3.6662078,9.367038,2,F1,Healthy,Healthy
-2.6495447,-5.92922,-19.2627,2,F1,Healthy,Healthy
-12.098492,11.8254385,13.708446,2,F1,Healthy,Healthy
-17.245377,0.34813398,8.542611,2,F1,Healthy,Healthy
-8.991043,-12.780736,-10.466906,2,F1,Healthy,Healthy
-11.733507,-10.501548,-16.335987,2,F1,Healthy,Healthy
-18.552217,1.3720204,-16.558115,2,F1,Healthy,Healthy
-13.568386,-4.5392776,-7.3508472,2,F1,Healthy,Healthy
-8.069893,-11.314383,-15.434063,2,F1,Healthy,Healthy
-11.141934,1.065812,-5.9098005,2,F1,Healthy,Healthy
-16.889843,0.99791163,1.6334935,2,F1,Healthy,Healthy
-7.777978,16.211956,3.7475739,2,F1,Healthy,Healthy
-20.579473,1.1975607,-3.549008,2,F1,Healthy,Healthy
-9.710921,-4.8837333,-17.290184,2,F1,Healthy,Healthy
-12.414366,-5.5011883,-7.4365106,2,F1,Healthy,Healthy
-14.647214,-4.2385335,-7.2359586,2,F1,Healthy,Healthy
-11.343343,16.06702,5.0625706,2,F1,Healthy,Healthy
-7.224558,15.910113,-5.651631,2,F1,Healthy,Healthy
-19.476637,3.1430998,3.015962,2,F1,Healthy,Healthy
-16.872528,-3.2784486,-13.513736,2,F1,Healthy,Healthy
-19.503933,1.3130103,-13.562497,2,F1,Healthy,Healthy
-8.763271,-5.883551,-10.319346,2,F1,Healthy,Healthy
8.614745,18.563658,2.205686,2,F1,Healthy,Healthy
-9.775606,-7.709835,-11.800689,2,F1,Healthy,Healthy
-16.869184,-2.078919,-12.73176,2,F1,Healthy,Healthy
-14.518566,16.626293,4.9402127,2,F1,Healthy,Healthy
-3.977005,6.757866,-4.8478293,2,F1,Healthy,Healthy
11.228634,10.294056,11.815784,2,F1,Healthy,Healthy
-16.261223,7.545774,5.1273303,2,F1,Healthy,Healthy
-17.05078,14.561775,1.2627896,2,F1,Healthy,Healthy
-14.123182,0.37171254,18.278154,2,F1,Healthy,Healthy
-3.7825646,13.83389,1.5316573,2,F1,Healthy,Healthy
-10.901297,-5.735725,-15.905636,2,F1,Healthy,Healthy
-6.024785,-13.11008,-17.435848,2,F1,Healthy,Healthy
-11.675936,-9.639132,-11.926467,2,F1,Healthy,Healthy
3.024719,9.797051,-8.064491,2,F1,Healthy,Healthy
-16.944548,16.422173,4.036987,2,F1,Healthy,Healthy
0.06249106,12.431172,11.87192,2,F1,Healthy,Healthy
-8.29544,-1.1960281,-12.208077,2,F1,Healthy,Healthy
-1.8361945,-3.2442894,-20.805017,2,F1,Healthy,Healthy
-6.343655,-9.07601,-12.503584,2,F1,Healthy,Healthy
-7.6050515,-9.3330145,-10.582547,2,F1,Healthy,Healthy
-5.2838182,13.693549,-1.8645952,2,F1,Healthy,Healthy
-18.218523,6.852788,9.446055,2,F1,Healthy,Healthy
-15.351477,13.753346,15.531958,2,F1,Healthy,Healthy
-19.312212,14.450437,7.355689,2,F1,Healthy,Healthy
-10.023694,3.3615685,12.448254,2,F1,Healthy,Healthy
-18.94506,0.74884766,10.160156,2,F1,Healthy,Healthy
-19.733082,12.64074,6.9089727,2,F1,Healthy,Healthy
-18.7955,13.307051,-2.9042706,2,F1,Healthy,Healthy
-21.616863,6.805793,3.8686717,2,F1,Healthy,Healthy
-17.267723,15.0738325,7.4370756,2,F1,Healthy,Healthy
-11.382353,-6.5709767,-9.738193,2,F1,Healthy,Healthy
-14.987464,6.64931,14.671916,2,F1,Healthy,Healthy
-11.861935,-8.154419,-10.587126,2,F1,Healthy,Healthy
-2.6387267,-6.3987026,-18.239841,2,F1,Healthy,Healthy
-23.294138,9.423438,-0.5002035,2,F1,Healthy,Healthy
-7.1359324,12.62063,11.585779,2,F1,Healthy,Healthy
-18.779488,6.484434,10.386805,2,F1,Healthy,Healthy
-17.02642,-5.0949306,-6.178581,2,F1,Healthy,Healthy
-19.06778,11.011171,-4.1277556,2,F1,Healthy,Healthy
-12.138588,15.415585,-4.689152,2,F1,Healthy,Healthy
-10.827476,-11.558612,-17.043638,2,F1,Healthy,Healthy
-9.326655,-7.7749357,-16.60232,2,F1,Healthy,Healthy
-10.249511,2.351588,16.117418,2,F1,Healthy,Healthy
-3.683548,-4.0614357,-17.62112,2,F1,Healthy,Healthy
-9.266193,11.434219,15.755459,2,F1,Healthy,Healthy
-9.266117,3.9109766,-6.483788,2,F1,Healthy,Healthy
-3.3408866,-9.051534,-18.807661,2,F1,Healthy,Healthy
-2.8518062,-1.8513402,-18.40163,2,F1,Healthy,Healthy
2.551353,16.737011,13.239454,2,F1,Healthy,Healthy
-3.9201722,1.5367647,-22.129148,2,F1,Healthy,Healthy
-7.5128407,-8.602357,3.1991196,2,F1,Healthy,Healthy
-21.860197,4.4615316,11.237252,2,F1,Healthy,Healthy
-11.009397,17.6125,3.322152,2,F1,Healthy,Healthy
13.488641,4.215263,11.148554,2,F1,Healthy,Healthy
-3.4857745,0.3488257,-21.842497,2,F1,Healthy,Healthy
-8.575437,-14.582686,-11.976524,2,F1,Healthy,Healthy
-4.635601,-2.2453659,-14.568002,2,F1,Healthy,Healthy
-17.169182,7.643176,14.935554,2,F1,Healthy,Healthy
-3.381247,-10.105862,-18.53176,2,F1,Healthy,Healthy
-8.225175,8.474736,-11.1230545,2,F1,Healthy,Healthy
-5.274452,17.34806,4.778602,2,F1,Healthy,Healthy
-13.241257,0.076771714,4.8236985,2,F1,Healthy,Healthy
-14.264842,10.926807,12.639655,2,F1,Healthy,Healthy
-3.4435,-8.839322,-18.764662,2,F1,Healthy,Healthy
-13.968104,10.291483,13.601666,2,F1,Healthy,Healthy
-9.401178,0.33452797,-2.7541637,2,F1,Healthy,Healthy
-19.412277,2.1308048,10.051019,2,F1,Healthy,Healthy
-17.366476,6.4931984,-5.2438793,2,F1,Healthy,Healthy
-13.451036,4.667726,-10.285572,2,F1,Healthy,Healthy
-9.994802,5.49767,-5.9304605,2,F1,Healthy,Healthy
-14.442356,-1.9863259,-15.0437765,2,F1,Healthy,Healthy
-12.347791,2.3147206,-10.268517,2,F1,Healthy,Healthy
-8.782901,-15.19774,-14.702252,2,F1,Healthy,Healthy
-10.910088,-2.779801,-17.703262,2,F1,Healthy,Healthy
-11.9010105,14.788127,1.8695524,2,F1,Healthy,Healthy
-19.542402,2.1543314,0.06538454,2,F1,Healthy,Healthy
-19.212246,11.323396,-2.8559935,2,F1,Healthy,Healthy
-14.159809,16.081556,13.971305,2,F1,Healthy,Healthy
-11.363806,1.0172119,-13.465429,2,F1,Healthy,Healthy
-11.641139,-8.373178,-8.794779,2,F1,Healthy,Healthy
-18.137106,-2.2751884,-2.0093572,2,F1,Healthy,Healthy
3.3067567,9.942074,-7.352948,2,F1,Healthy,Healthy
1.4971071,2.6928546,11.188177,2,F1,Healthy,Healthy
-16.422255,-2.0587075,-13.556921,2,F1,Healthy,Healthy
-16.084543,15.255706,6.120833,2,F1,Healthy,Healthy
-11.381994,-7.936325,-10.747223,2,F1,Healthy,Healthy
-14.090545,13.851838,11.109444,2,F1,Healthy,Healthy
-17.543554,-3.5520031,-17.621204,2,F1,Healthy,Healthy
-18.500643,12.992155,3.9298048,2,F1,Healthy,Healthy
-14.200782,-7.8820724,-13.136226,2,F1,Healthy,Healthy
-10.43079,-8.463996,-12.310633,2,F1,Healthy,Healthy
-10.1989975,12.732756,-5.273862,2,F1,Healthy,Healthy
-17.308804,8.089425,14.191513,2,F1,Healthy,Healthy
-6.775365,-11.705368,-12.579211,2,F1,Healthy,Healthy
-16.11653,10.312915,12.781297,2,F1,Healthy,Healthy
-24.93101,3.1126637,-11.702213,2,F1,Healthy,Healthy
-0.976343,4.5694036,-10.135698,-1,F1,Healthy,Healthy
-14.559802,-0.945352,3.0402453,2,F1,Healthy,Healthy
-15.397036,2.0240457,-6.554303,2,F1,Healthy,Healthy
-9.148181,4.4222527,-8.313413,2,F1,Healthy,Healthy
-6.9094715,-7.4224887,-17.101074,2,F1,Healthy,Healthy
-11.367147,1.0061871,-13.277405,2,F1,Healthy,Healthy
-22.6711,3.8054671,-0.63926744,2,F1,Healthy,Healthy
-12.171761,5.0924106,-20.404083,2,F1,Healthy,Healthy
-13.501051,5.904805,17.797499,2,F1,Healthy,Healthy
-13.0726185,16.859388,-0.1395732,2,F1,Healthy,Healthy
-13.714478,0.8087882,-10.06405,2,F1,Healthy,Healthy
-19.030674,13.704196,4.304749,2,F1,Healthy,Healthy
-10.200774,-13.752579,-15.017577,2,F1,Healthy,Healthy
-4.7764277,-1.6324235,-14.643735,2,F1,Healthy,Healthy
-14.2879095,2.440606,17.974916,2,F1,Healthy,Healthy
-20.266409,4.7057652,3.9698472,2,F1,Healthy,Healthy
-13.574495,5.708306,14.728738,2,F1,Healthy,Healthy
-18.210041,15.530353,-0.73584163,2,F1,Healthy,Healthy
-18.937613,3.179253,2.7123978,2,F1,Healthy,Healthy
-20.421318,4.316949,8.3930645,2,F1,Healthy,Healthy
-11.1740055,4.1047306,-21.210964,2,F1,Healthy,Healthy
-8.43238,-17.416235,-14.7693615,2,F1,Healthy,Healthy
-12.366297,-7.5459833,-14.944364,2,F1,Healthy,Healthy
-8.488898,-16.558994,-14.548347,2,F1,Healthy,Healthy
-6.461301,-11.793744,-12.563753,2,F1,Healthy,Healthy
-19.58362,16.449717,2.1299787,2,F1,Healthy,Healthy
-14.517121,6.3024263,14.80194,2,F1,Healthy,Healthy
-11.456693,20.17469,3.3684247,2,F1,Healthy,Healthy
-15.108927,3.0751576,8.164976,2,F1,Healthy,Healthy
-17.489153,13.798712,8.647492,2,F1,Healthy,Healthy
-10.0185375,2.8416493,-14.11868,2,F1,Healthy,Healthy
4.106198,9.45056,-7.2489576,2,F1,Healthy,Healthy
-10.697005,-14.144913,-13.153645,2,F1,Healthy,Healthy
-6.9338894,-2.6371942,15.190845,2,F1,Healthy,Healthy
-9.606076,-0.8493781,-9.297974,2,F1,Healthy,Healthy
-10.943735,2.5739253,-4.2590833,2,F1,Healthy,Healthy
-20.678413,4.9132004,2.18489,2,F1,Healthy,Healthy
-8.5198,-14.117512,-11.105937,2,F1,Healthy,Healthy
-20.774057,-7.485261,-7.005954,2,F1,Healthy,Healthy
-17.12937,14.37535,8.313841,2,F1,Healthy,Healthy
-18.809504,-5.9591055,-12.169023,2,F1,Healthy,Healthy
4.1293135,2.4315732,12.732219,2,F1,Healthy,Healthy
-7.152021,19.836308,4.9839034,2,F1,Healthy,Healthy
-22.174303,1.7733771,2.3446183,2,F1,Healthy,Healthy
-22.619488,0.9178389,-13.66716,2,F1,Healthy,Healthy
-22.484003,5.9169607,-0.81352556,2,F1,Healthy,Healthy
-10.44426,-8.167181,-11.285379,2,F1,Healthy,Healthy
-21.474827,10.960405,2.1484401,2,F1,Healthy,Healthy
-4.8852034,-10.359701,-0.6830185,-1,F1,Healthy,Healthy
-14.707391,0.44979337,-13.354355,2,F1,Healthy,Healthy
-17.869284,1.8846691,11.9574,2,F1,Healthy,Healthy
-18.49903,14.969284,0.09082811,2,F1,Healthy,Healthy
-13.434724,14.25888,-2.354209,2,F1,Healthy,Healthy
-13.942685,-6.944866,-15.461,2,F1,Healthy,Healthy
-14.201227,-7.062398,-15.692926,2,F1,Healthy,Healthy
-7.0219874,-6.853689,-16.132694,2,F1,Healthy,Healthy
-7.9402733,12.428186,5.641304,2,F1,Healthy,Healthy
-9.960855,-14.197068,-12.597904,2,F1,Healthy,Healthy
-5.0368547,-13.053182,-17.102041,2,F1,Healthy,Healthy
-16.223139,1.0716261,-12.948446,2,F1,Healthy,Healthy
-8.572519,-15.605567,-14.676588,2,F1,Healthy,Healthy
-23.219048,7.4664288,-3.1652608,2,F1,Healthy,Healthy
-7.770997,-17.052868,-15.120052,2,F1,Healthy,Healthy
-6.098813,15.463737,-6.307296,2,F1,Healthy,Healthy
-16.387228,1.7143713,2.0405638,2,F1,Healthy,Healthy
-18.797096,4.5818357,0.68994594,2,F1,Healthy,Healthy
-1.5627786,-3.4546788,18.185827,2,F1,Healthy,Healthy
-6.7027383,-6.983354,-15.697677,2,F1,Healthy,Healthy
-19.876728,3.911099,7.814781,2,F1,Healthy,Healthy
-13.6026745,2.3486757,16.027058,2,F1,Healthy,Healthy
-17.548086,13.960301,-1.3038036,2,F1,Healthy,Healthy
-5.3595376,-9.303377,-13.351859,2,F1,Healthy,Healthy
-13.284375,16.795584,-0.7377717,2,F1,Healthy,Healthy
-10.51494,9.690921,-4.3578157,2,F1,Healthy,Healthy
-1.9851179,-4.5721087,-19.387228,2,F1,Healthy,Healthy
-19.789528,-6.215281,-8.442868,2,F1,Healthy,Healthy
-12.327624,15.700855,-0.44141346,2,F1,Healthy,Healthy
-16.056435,-0.96129686,-13.894961,2,F1,Healthy,Healthy
-14.439467,-2.0089183,-17.250929,2,F1,Healthy,Healthy
-9.696472,-13.579955,-11.053257,2,F1,Healthy,Healthy
-1.0989188,13.476552,3.8896706,2,F1,Healthy,Healthy
-15.8438635,13.724066,-7.702042,2,F1,Healthy,Healthy
-14.742498,-4.196481,-7.465347,2,F1,Healthy,Healthy
1.7460041,12.048186,12.950941,2,F1,Healthy,Healthy
-18.355484,-5.371867,1.8694326,2,F1,Healthy,Healthy
-13.992727,-0.4436867,4.2578597,2,F1,Healthy,Healthy
-9.591664,-6.3638864,-18.607458,2,F1,Healthy,Healthy
-9.249763,12.875329,-6.1961226,2,F1,Healthy,Healthy
-18.530731,8.274377,11.834758,2,F1,Healthy,Healthy
-22.355776,7.8987556,7.0108514,2,F1,Healthy,Healthy
-10.384751,-8.110595,-9.000407,2,F1,Healthy,Healthy
-7.4840503,-13.919661,-15.267801,2,F1,Healthy,Healthy
-19.730078,0.91048354,-2.9599712,2,F1,Healthy,Healthy
-9.44529,17.72223,-2.6805897,2,F1,Healthy,Healthy
-3.4503531,-10.381803,-18.43979,2,F1,Healthy,Healthy
-18.10242,10.816937,-9.20667,2,F1,Healthy,Healthy
-2.6019504,-2.064179,-19.782581,2,F1,Healthy,Healthy
-8.549236,-13.103247,-16.144363,2,F1,Healthy,Healthy
-22.843012,7.8279643,3.507337,2,F1,Healthy,Healthy
-13.750148,-2.8911514,-13.887592,2,F1,Healthy,Healthy
-3.6669626,19.589903,2.7961442,2,F1,Healthy,Healthy
-9.000618,-15.725676,-13.89667,2,F1,Healthy,Healthy
-12.366979,-1.9985472,-14.507235,2,F1,Healthy,Healthy
-5.297327,-10.857895,-14.303395,2,F1,Healthy,Healthy
-4.916466,-9.566482,-14.111395,2,F1,Healthy,Healthy
-6.280654,-13.956408,-14.385421,2,F1,Healthy,Healthy
-11.937756,5.7633348,1.97836,2,F1,Healthy,Healthy
-14.5976925,-2.932303,-18.209352,2,F1,Healthy,Healthy
-7.830192,9.115774,-4.475536,2,F1,Healthy,Healthy
-5.635646,3.4034119,-20.599634,2,F1,Healthy,Healthy
-13.917561,-0.54460186,7.8275437,2,F1,Healthy,Healthy
-7.606953,-16.451471,-14.511782,2,F1,Healthy,Healthy
-20.470505,-0.22390972,-0.55846053,2,F1,Healthy,Healthy
-19.693447,16.484324,2.3427353,2,F1,Healthy,Healthy
-21.564777,6.639004,0.86194247,2,F1,Healthy,Healthy
-21.074661,11.819427,-1.4204307,2,F1,Healthy,Healthy
-21.678633,6.7961698,5.089359,2,F1,Healthy,Healthy
-22.373474,5.176557,-1.3916371,2,F1,Healthy,Healthy
-23.25284,3.1807752,-0.538082,2,F1,Healthy,Healthy
-13.7505245,10.782145,14.591137,2,F1,Healthy,Healthy
-6.7233505,-11.93304,-12.618673,2,F1,Healthy,Healthy
-2.594962,-5.8728595,-19.963675,2,F1,Healthy,Healthy
-6.3149347,-11.228566,-14.703669,2,F1,Healthy,Healthy
-14.054707,-2.2217317,-14.12918,2,F1,Healthy,Healthy
-7.6112256,-13.4763975,-12.50913,2,F1,Healthy,Healthy
-5.19331,-12.654328,-17.348618,2,F1,Healthy,Healthy
-11.552335,-13.026916,-11.375787,2,F1,Healthy,Healthy
-9.436759,-10.195833,-11.59403,2,F1,Healthy,Healthy
-16.321085,-5.9812827,-8.159792,2,F1,Healthy,Healthy
-2.7570658,-5.0797143,-18.381243,2,F1,Healthy,Healthy
-9.12437,16.350246,6.344214,2,F1,Healthy,Healthy
-6.0245748,-13.50303,-15.124838,2,F1,Healthy,Healthy
-16.454918,16.193426,5.0047665,2,F1,Healthy,Healthy
-4.8998327,17.705389,5.4415913,2,F1,Healthy,Healthy
-9.652798,-4.674244,-17.415201,2,F1,Healthy,Healthy
-3.0237472,11.537825,7.777392,2,F1,Healthy,Healthy
-8.95436,3.923266,-7.468286,2,F1,Healthy,Healthy
-13.004387,14.240348,4.253451,2,F1,Healthy,Healthy
-11.543991,19.30234,2.651492,2,F1,Healthy,Healthy
-8.864475,-14.753681,-11.8132515,2,F1,Healthy,Healthy
-2.8463068,-6.7684126,-18.723818,2,F1,Healthy,Healthy
-21.256962,11.333257,-1.7063017,2,F1,Healthy,Healthy
-14.363919,-1.530846,-10.224153,2,F1,Healthy,Healthy
-9.337859,4.6023483,12.525326,2,F1,Healthy,Healthy
-10.078219,-13.720683,-15.179311,2,F1,Healthy,Healthy
-19.690063,11.443887,-3.333943,2,F1,Healthy,Healthy
